    # Energy          Si          Cr          Fe          Co          Ni
   -16.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.54764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.53764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.52764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.51764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.50764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.49764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.48764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.47764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.46764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.45764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.44764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.43764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.42764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.41764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.40764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.39764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.38764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.37764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.36764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.35764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.34764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.33764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.32764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.31764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.30764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.29764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.28764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.27764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.26764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.25764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.24764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.23764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.22764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.21764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.20764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.19764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.18764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.17764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.16764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.15764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.14764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.13764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.12764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.11764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.10764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.09764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.08764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.07764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.06764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.05764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.04764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.03764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.02764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.01764     0.00000     0.00000     0.00000     0.00000     0.00000
   -16.00764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.99764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.98764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.97764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.96764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.95764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.94764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.93764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.92764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.91764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.90764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.89764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.88764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.87764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.86764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.85764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.84764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.83764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.82764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.81764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.80764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.79764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.78764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.77764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.76764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.54764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.53764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.52764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.51764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.50764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.49764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.48764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.47764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.46764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.45764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.44764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.43764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.42764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.41764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.40764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.39764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.38764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.37764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.36764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.35764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.34764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.33764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.32764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.31764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.30764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.29764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.28764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.27764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.26764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.25764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.24764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.23764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.22764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.21764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.20764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.19764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.18764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.17764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.16764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.15764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.14764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.13764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.12764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.11764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.10764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.09764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.08764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.07764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.06764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.05764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.04764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.03764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.02764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.01764     0.00000     0.00000     0.00000     0.00000     0.00000
   -15.00764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.99764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.98764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.97764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.96764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.95764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.94764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.93764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.92764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.91764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.90764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.89764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.88764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.87764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.86764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.85764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.84764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.83764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.82764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.81764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.80764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.79764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.78764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.77764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.76764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.54764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.53764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.52764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.51764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.50764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.49764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.48764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.47764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.46764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.45764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.44764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.43764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.42764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.41764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.40764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.39764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.38764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.37764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.36764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.35764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.34764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.33764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.32764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.31764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.30764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.29764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.28764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.27764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.26764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.25764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.24764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.23764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.22764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.21764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.20764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.19764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.18764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.17764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.16764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.15764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.14764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.13764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.12764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.11764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.10764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.09764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.08764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.07764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.06764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.05764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.04764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.03764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.02764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.01764     0.00000     0.00000     0.00000     0.00000     0.00000
   -14.00764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.99764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.98764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.97764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.96764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.95764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.94764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.93764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.92764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.91764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.90764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.89764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.88764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.87764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.86764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.85764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.84764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.83764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.82764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.81764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.80764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.79764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.78764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.77764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.76764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.75764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.74764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.73764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.72764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.71764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.70764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.69764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.68764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.67764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.66764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.65764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.64764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.63764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.62764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.61764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.60764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.59764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.58764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.57764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.56764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.55764     0.00000     0.00000     0.00000     0.00000     0.00000
   -13.54764     0.00007     0.00001     0.00001     0.00001     0.00001
   -13.53764     0.00164     0.00014     0.00016     0.00019     0.00015
   -13.52764     0.00527     0.00044     0.00052     0.00062     0.00049
   -13.51764     0.01097     0.00092     0.00107     0.00128     0.00103
   -13.50764     0.01873     0.00157     0.00183     0.00219     0.00175
   -13.49764     0.02855     0.00240     0.00280     0.00334     0.00267
   -13.48764     0.04044     0.00339     0.00396     0.00472     0.00378
   -13.47764     0.05439     0.00457     0.00532     0.00635     0.00508
   -13.46764     0.07041     0.00591     0.00689     0.00823     0.00658
   -13.45764     0.08849     0.00743     0.00866     0.01034     0.00827
   -13.44764     0.10863     0.00912     0.01063     0.01269     0.01015
   -13.43764     0.13083     0.01098     0.01281     0.01528     0.01223
   -13.42764     0.15510     0.01302     0.01519     0.01812     0.01450
   -13.41764     0.18144     0.01523     0.01777     0.02120     0.01696
   -13.40764     0.20983     0.01761     0.02054     0.02451     0.01961
   -13.39764     0.23989     0.02007     0.02346     0.02808     0.02239
   -13.38764     0.28314     0.02357     0.02764     0.03332     0.02634
   -13.37764     0.32378     0.02684     0.03157     0.03825     0.03004
   -13.36764     0.36181     0.02987     0.03525     0.04288     0.03351
   -13.35764     0.39720     0.03267     0.03868     0.04720     0.03672
   -13.34764     0.42998     0.03524     0.04185     0.05122     0.03970
   -13.33764     0.46014     0.03758     0.04478     0.05492     0.04244
   -13.32764     0.48771     0.03968     0.04746     0.05833     0.04492
   -13.31764     0.51260     0.04155     0.04987     0.06141     0.04718
   -13.30764     0.53490     0.04319     0.05204     0.06420     0.04918
   -13.29764     0.55461     0.04460     0.05395     0.06669     0.05094
   -13.28764     0.57171     0.04577     0.05562     0.06887     0.05246
   -13.27764     0.58615     0.04671     0.05703     0.07073     0.05375
   -13.26764     0.59806     0.04742     0.05819     0.07228     0.05478
   -13.25764     0.60721     0.04779     0.05905     0.07347     0.05559
   -13.24764     0.59653     0.04660     0.05809     0.07226     0.05462
   -13.23764     0.58669     0.04548     0.05722     0.07115     0.05372
   -13.22764     0.57776     0.04442     0.05643     0.07015     0.05292
   -13.21764     0.56966     0.04344     0.05572     0.06925     0.05219
   -13.20764     0.56242     0.04252     0.05511     0.06846     0.05153
   -13.19764     0.55603     0.04168     0.05456     0.06778     0.05095
   -13.18764     0.55052     0.04088     0.05412     0.06719     0.05045
   -13.17764     0.54590     0.04017     0.05374     0.06672     0.05002
   -13.16764     0.54213     0.03952     0.05346     0.06636     0.04968
   -13.15764     0.53920     0.03894     0.05326     0.06608     0.04943
   -13.14764     0.53715     0.03843     0.05314     0.06594     0.04924
   -13.13764     0.53595     0.03799     0.05310     0.06589     0.04913
   -13.12764     0.53560     0.03760     0.05316     0.06594     0.04910
   -13.11764     0.53815     0.03746     0.05348     0.06636     0.04933
   -13.10764     0.54535     0.03770     0.05425     0.06734     0.04998
   -13.09764     0.55255     0.03794     0.05502     0.06832     0.05063
   -13.08764     0.55976     0.03818     0.05578     0.06929     0.05128
   -13.07764     0.56700     0.03841     0.05654     0.07028     0.05192
   -13.06764     0.57420     0.03865     0.05733     0.07126     0.05257
   -13.05764     0.58149     0.03888     0.05811     0.07225     0.05321
   -13.04764     0.58868     0.03910     0.05888     0.07324     0.05385
   -13.03764     0.59596     0.03933     0.05964     0.07423     0.05450
   -13.02764     0.60285     0.03954     0.06039     0.07519     0.05511
   -13.01764     0.60828     0.03966     0.06096     0.07594     0.05560
   -13.00764     0.61197     0.03968     0.06135     0.07651     0.05592
   -12.99764     0.61398     0.03959     0.06157     0.07684     0.05609
   -12.98764     0.61425     0.03941     0.06163     0.07696     0.05609
   -12.97764     0.61281     0.03913     0.06149     0.07687     0.05594
   -12.96764     0.60972     0.03875     0.06120     0.07656     0.05563
   -12.95764     0.60491     0.03826     0.06071     0.07604     0.05517
   -12.94764     0.59840     0.03769     0.06006     0.07530     0.05453
   -12.93764     0.59135     0.03713     0.05931     0.07448     0.05388
   -12.92764     0.58544     0.03675     0.05863     0.07371     0.05332
   -12.91764     0.58076     0.03656     0.05806     0.07300     0.05286
   -12.90764     0.58228     0.03703     0.05808     0.07277     0.05309
   -12.89764     0.59765     0.03884     0.05953     0.07363     0.05477
   -12.88764     0.61556     0.04089     0.06123     0.07468     0.05670
   -12.87764     0.62607     0.04269     0.06209     0.07465     0.05802
   -12.86764     0.63918     0.04476     0.06325     0.07477     0.05956
   -12.85764     0.65697     0.04726     0.06484     0.07539     0.06154
   -12.84764     0.67938     0.05017     0.06687     0.07648     0.06395
   -12.83764     0.70640     0.05350     0.06933     0.07802     0.06679
   -12.82764     0.73808     0.05723     0.07222     0.08004     0.07007
   -12.81764     0.77436     0.06139     0.07555     0.08253     0.07381
   -12.80764     0.82176     0.06652     0.07991     0.08611     0.07853
   -12.79764     0.94354     0.07883     0.08984     0.09754     0.09077
   -12.78764     1.17557     0.10158     0.11185     0.11845     0.11282
   -12.77764     1.40327     0.12359     0.13377     0.13857     0.13500
   -12.76764     1.46385     0.12924     0.13958     0.14347     0.14095
   -12.75764     1.46450     0.12940     0.13948     0.14310     0.14092
   -12.74764     1.47228     0.12952     0.14017     0.14385     0.14139
   -12.73764     1.47487     0.12970     0.14028     0.14396     0.14153
   -12.72764     1.47446     0.12959     0.14011     0.14378     0.14137
   -12.71764     1.47106     0.12921     0.13967     0.14333     0.14090
   -12.70764     1.46472     0.12856     0.13893     0.14259     0.14016
   -12.69764     1.45527     0.12761     0.13793     0.14158     0.13911
   -12.68764     1.44289     0.12640     0.13663     0.14030     0.13778
   -12.67764     1.42749     0.12492     0.13505     0.13874     0.13616
   -12.66764     1.83883     0.16363     0.17186     0.17870     0.17333
   -12.65764     1.42628     0.12339     0.13504     0.13861     0.13540
   -12.64764     1.04277     0.08658     0.10004     0.10218     0.09893
   -12.63764     0.88964     0.07205     0.08583     0.08775     0.08408
   -12.62764     0.86934     0.07023     0.08402     0.08552     0.08228
   -12.61764     0.84836     0.06839     0.08212     0.08324     0.08039
   -12.60764     0.82674     0.06652     0.08015     0.08090     0.07843
   -12.59764     0.80444     0.06461     0.07810     0.07851     0.07641
   -12.58764     0.78145     0.06267     0.07596     0.07606     0.07430
   -12.57764     0.75780     0.06069     0.07378     0.07355     0.07215
   -12.56764     0.73353     0.05868     0.07148     0.07099     0.06993
   -12.55764     0.70856     0.05663     0.06912     0.06838     0.06762
   -12.54764     0.68293     0.05456     0.06669     0.06571     0.06526
   -12.53764     0.65660     0.05245     0.06415     0.06300     0.06283
   -12.52764     0.63001     0.05032     0.06160     0.06028     0.06035
   -12.51764     0.60319     0.04820     0.05901     0.05755     0.05785
   -12.50764     0.57616     0.04605     0.05639     0.05484     0.05533
   -12.49764     0.54896     0.04390     0.05373     0.05213     0.05277
   -12.48764     0.52147     0.04173     0.05104     0.04942     0.05018
   -12.47764     0.49429     0.03959     0.04836     0.04675     0.04761
   -12.46764     0.46769     0.03749     0.04576     0.04415     0.04509
   -12.45764     0.44194     0.03545     0.04323     0.04166     0.04264
   -12.44764     0.41794     0.03355     0.04083     0.03937     0.04036
   -12.43764     0.39565     0.03177     0.03856     0.03727     0.03823
   -12.42764     0.37512     0.03013     0.03643     0.03538     0.03628
   -12.41764     0.35755     0.02868     0.03455     0.03385     0.03459
   -12.40764     0.36237     0.02867     0.03518     0.03445     0.03499
   -12.39764     0.37661     0.02933     0.03660     0.03603     0.03642
